DATE,COMMUNITY CODE,,ANIMAL,LICENSE VOLUME
05/01/2018,CUR,Currie Barracks,DOGS,15
05/01/2018,DAL,Dalhousie,CATS,264
05/01/2018,DAL,Dalhousie,DOGS,602
05/01/2018,DRG,Deer Ridge,CATS,198
05/01/2018,DRG,Deer Ridge,DOGS,506
05/01/2018,DRN,Deer Run,CATS,264
05/01/2018,DRN,Deer Run,DOGS,623
05/01/2018,DBC,Deerfoot Business Centre,CATS,0
05/01/2018,DBC,Deerfoot Business Centre,DOGS,20
05/01/2018,DIA,Diamond Cove,CATS,18
05/01/2018,DIA,Diamond Cove,DOGS,71
05/01/2018,DIS,Discovery Ridge,CATS,123
05/01/2018,DIS,Discovery Ridge,DOGS,390
05/01/2018,DDG,Douglasdale/Glen,CATS,458
05/01/2018,DDG,Douglasdale/Glen,DOGS,1354
05/01/2018,DOV,Dover,CATS,443
05/01/2018,DOV,Dover,DOGS,966
05/01/2018,DNC,Downtown Commercial Core,CATS,117
05/01/2018,DNC,Downtown Commercial Core,DOGS,82
05/01/2018,DNE,Downtown East Village,CATS,43
05/01/2018,DNE,Downtown East Village,DOGS,70
05/01/2018,DNW,Downtown West End,CATS,35
05/01/2018,DNW,Downtown West End,DOGS,43
05/01/2018,EAG,Eagle Ridge,CATS,9
05/01/2018,EAG,Eagle Ridge,DOGS,38
05/01/2018,EFV,East Fairview Industrial,CATS,0
05/01/2018,EFV,East Fairview Industrial,DOGS,0
05/01/2018,ESH,East Shepard Industrial,CATS,2
05/01/2018,ESH,East Shepard Industrial,DOGS,14
05/01/2018,EFI,Eastfield,CATS,0
05/01/2018,EFI,Eastfield,DOGS,2
05/01/2018,EAU,Eau Claire,CATS,19
05/01/2018,EAU,Eau Claire,DOGS,35
05/01/2018,EDG,Edgemont,CATS,319
05/01/2018,EDG,Edgemont,DOGS,1011
05/01/2018,EPK,Elbow Park,CATS,88
05/01/2018,EPK,Elbow Park,DOGS,380
05/01/2018,EYA,Elboya,CATS,55
05/01/2018,EYA,Elboya,DOGS,192
05/01/2018,ERI,Erin Woods,CATS,272
05/01/2018,ERI,Erin Woods,DOGS,566
05/01/2018,ERL,Erlton,CATS,43
05/01/2018,ERL,Erlton,DOGS,86
05/01/2018,EVN,Evanston,CATS,262
05/01/2018,EVN,Evanston,DOGS,1059
05/01/2018,EVE,Evergreen,CATS,505
05/01/2018,EVE,Evergreen,DOGS,1376
05/01/2018,FVI,Fairview Industrial,CATS,1
05/01/2018,FVI,Fairview Industrial,DOGS,3
05/01/2018,FAI,Fairview,CATS,170
05/01/2018,FAI,Fairview,DOGS,407
05/01/2018,FAL,Falconridge,CATS,282
05/01/2018,FAL,Falconridge,DOGS,628
05/01/2018,FHI,Foothills,CATS,1
05/01/2018,FHI,Foothills,DOGS,91
05/01/2018,FHT,Forest Heights,CATS,154
05/01/2018,FHT,Forest Heights,DOGS,371
05/01/2018,FLI,Forest Lawn Industrial,CATS,7
05/01/2018,FLI,Forest Lawn Industrial,DOGS,18
05/01/2018,FLN,Forest Lawn,CATS,257
05/01/2018,FLN,Forest Lawn,DOGS,509
05/01/2018,GAW,Garrison Woods,CATS,50
05/01/2018,GAW,Garrison Woods,DOGS,186
05/01/2018,GLA,Glamorgan,CATS,295
05/01/2018,GLA,Glamorgan,DOGS,515
05/01/2018,GBK,Glenbrook,CATS,255
05/01/2018,GBK,Glenbrook,DOGS,487
05/01/2018,GDL,Glendale,CATS,104
05/01/2018,GDL,Glendale,DOGS,293
05/01/2018,GBP,Glendeer Business Park,CATS,0
05/01/2018,GBP,Glendeer Business Park,DOGS,0
05/01/2018,GTI,Golden Triangle,CATS,0
05/01/2018,GTI,Golden Triangle,DOGS,0
05/01/2018,GPI,Great Plains,CATS,0
05/01/2018,GPI,Great Plains,DOGS,0
05/01/2018,GRI,Greenview Industrial Park,CATS,1
05/01/2018,GRI,Greenview Industrial Park,DOGS,5
05/01/2018,GRV,Greenview,CATS,104
05/01/2018,GRV,Greenview,DOGS,100
05/01/2018,GRE,Greenwood/Greenbriar,CATS,84
05/01/2018,GRE,Greenwood/Greenbriar,DOGS,139
05/01/2018,HAM,Hamptons,CATS,84
05/01/2018,HAM,Hamptons,DOGS,338
05/01/2018,HAR,Harvest Hills,CATS,218
05/01/2018,HAR,Harvest Hills,DOGS,665
05/01/2018,HAW,Hawkwood,CATS,274
05/01/2018,HAW,Hawkwood,DOGS,808
05/01/2018,HAY,Haysboro,CATS,305
05/01/2018,HAY,Haysboro,DOGS,627
05/01/2018,HID,Hidden Valley,CATS,362
05/01/2018,HID,Hidden Valley,DOGS,1073
05/01/2018,HIF,Highfield,CATS,0
05/01/2018,HIF,Highfield,DOGS,0
05/01/2018,HPK,Highland Park,CATS,137
05/01/2018,HPK,Highland Park,DOGS,267
05/01/2018,HIW,Highwood,CATS,87
05/01/2018,HIW,Highwood,DOGS,225
05/01/2018,HIL,Hillhurst,CATS,181
05/01/2018,HIL,Hillhurst,DOGS,399
05/01/2018,HOR,Horizon,CATS,0
05/01/2018,HOR,Horizon,DOGS,0
05/01/2018,HOU,Hounsfield Heights/Briar Hill,CATS,66
05/01/2018,HOU,Hounsfield Heights/Briar Hill,DOGS,165
05/01/2018,HUN,Huntington Hills,CATS,543
05/01/2018,HUN,Huntington Hills,DOGS,1145
05/01/2018,ING,Inglewood,CATS,251
05/01/2018,ING,Inglewood,DOGS,499
05/01/2018,KEL,Kelvin Grove,CATS,69
05/01/2018,KEL,Kelvin Grove,DOGS,117
05/01/2018,KIL,Killarney/Glengarry,CATS,248
05/01/2018,KIL,Killarney/Glengarry,DOGS,591
05/01/2018,KCA,Kincora,CATS,162
05/01/2018,KCA,Kincora,DOGS,260
05/01/2018,KIN,Kingsland,CATS,162
05/01/2018,KIN,Kingsland,DOGS,260
05/01/2018,LKB,Lake Bonavista,CATS,336
05/01/2018,LKB,Lake Bonavista,DOGS,1058
05/01/2018,LKV,Lakeview,CATS,213
05/01/2018,LKV,Lakeview,DOGS,597
05/01/2018,LEG,Legacy,CATS,93
05/01/2018,LEG,Legacy,DOGS,333
05/01/2018,LPK,Lincoln Park,CATS,54
05/01/2018,LPK,Lincoln Park,DOGS,66
05/01/2018,LMR,Lower Mount Royal,CATS,92
05/01/2018,LMR,Lower Mount Royal,DOGS,134
05/01/2018,MAC,Macewan Glen,CATS,184
05/01/2018,MAC,Macewan Glen,DOGS,524
05/01/2018,MAH,Mahogany,CATS,206
05/01/2018,MAH,Mahogany,DOGS,703
05/01/2018,MNI,Manchester Industrial,CATS,2
05/01/2018,MNI,Manchester Industrial,DOGS,5
05/01/2018,MAN,Manchester,CATS,21
05/01/2018,MAN,Manchester,DOGS,14
05/01/2018,MPL,Maple Ridge,CATS,102
05/01/2018,MPL,Maple Ridge,DOGS,273
05/01/2018,MPK,Marlborough Park,CATS,295
05/01/2018,MPK,Marlborough Park,DOGS,631
05/01/2018,MRL,Marlborough,CATS,237
05/01/2018,MRL,Marlborough,DOGS,508
05/01/2018,MRT,Martindale,CATS,216
05/01/2018,MRT,Martindale,DOGS,505
05/01/2018,MAF,Mayfair,CATS,11
05/01/2018,MAF,Mayfair,DOGS,62
05/01/2018,MAL,Mayland Heights,CATS,233
05/01/2018,MAL,Mayland Heights,DOGS,465
05/01/2018,MLI,Mayland,CATS,1
05/01/2018,MLI,Mayland,DOGS,0
05/01/2018,MCI,Mccall,CATS,1
05/01/2018,MCI,Mccall,DOGS,1
05/01/2018,MCK,Mckenzie Lake,CATS,505
05/01/2018,MCK,Mckenzie Lake,DOGS,1600
05/01/2018,MCT,Mckenzie Towne,CATS,700
05/01/2018,MCT,Mckenzie Towne,DOGS,1807
05/01/2018,MEA,Meadowlark Park,CATS,25
05/01/2018,MEA,Meadowlark Park,DOGS,78
05/01/2018,MER,Meridian,CATS,1
05/01/2018,MID,Midnapore,CATS,303
05/01/2018,MID,Midnapore,DOGS,651
05/01/2018,MLR,Millrise,CATS,220
05/01/2018,MLR,Millrise,DOGS,516
05/01/2018,MIS,Mission,CATS,130
05/01/2018,MIS,Mission,DOGS,202
05/01/2018,MOR,Monterey Park,CATS,157
05/01/2018,MOR,Monterey Park,DOGS,378
05/01/2018,MON,Montgomery,CATS,167
05/01/2018,MON,Montgomery,DOGS,424
05/01/2018,MOP,Mount Pleasant,CATS,235
05/01/2018,MOP,Mount Pleasant,DOGS,495
05/01/2018,NEB,New Brighton,CATS,335
05/01/2018,NEB,New Brighton,DOGS,1070
05/01/2018,NOL,Nolan Hill,CATS,73
05/01/2018,NOL,Nolan Hill,DOGS,264
05/01/2018,NAW,North Airways,CATS,0
05/01/2018,NAW,North Airways,DOGS,0
05/01/2018,NGM,North Glenmore Park,CATS,89
05/01/2018,NGM,North Glenmore Park,DOGS,278
05/01/2018,NHU,North Haven Upper,CATS,25
05/01/2018,NHU,North Haven Upper,DOGS,95
05/01/2018,NHV,North Haven,CATS,77
05/01/2018,NHV,North Haven,DOGS,217
05/01/2018,OAK,Oakridge,CATS,241
05/01/2018,OAK,Oakridge,DOGS,603
05/01/2018,OSH,Ogden Shops,CATS,0
05/01/2018,OSH,Ogden Shops,DOGS,0
05/01/2018,OGD,Ogden,CATS,457
05/01/2018,OGD,Ogden,DOGS,1061
05/01/2018,PAL,Palliser,CATS,137
05/01/2018,PAL,Palliser,DOGS,229
05/01/2018,PAN,Panorama Hills,CATS,338
05/01/2018,PAN,Panorama Hills,DOGS,1122
05/01/2018,PKD,Parkdale,CATS,70
05/01/2018,PKD,Parkdale,DOGS,196
05/01/2018,PKH,Parkhill,CATS,42
05/01/2018,PKH,Parkhill,DOGS,155
05/01/2018,PKL,Parkland,CATS,133
05/01/2018,PKL,Parkland,DOGS,461
05/01/2018,PAT,Patterson,CATS,126
05/01/2018,PAT,Patterson,DOGS,303
05/01/2018,PEG,Pegasus,CATS,0
05/01/2018,PEG,Pegasus,DOGS,0
05/01/2018,PEN,Penbrooke Meadows,CATS,239
05/01/2018,PEN,Penbrooke Meadows,DOGS,533
05/01/2018,PIN,Pineridge,CATS,344
05/01/2018,PIN,Pineridge,DOGS,635
05/01/2018,POI,Point Mckay,CATS,53
05/01/2018,POI,Point Mckay,DOGS,104
05/01/2018,PUM,Pump Hill,CATS,22
05/01/2018,PUM,Pump Hill,DOGS,100
05/01/2018,QPK,Queens Park Village,CATS,14
05/01/2018,QPK,Queens Park Village,DOGS,15
05/01/2018,QLD,Queensland,CATS,231
05/01/2018,QLD,Queensland,DOGS,528
05/01/2018,RAM,Ramsay,DOGS,213
05/01/2018,RAN,Ranchlands,CATS,344
05/01/2018,RAN,Ranchlands,DOGS,688
05/01/2018,RED,Red Carpet,CATS,105
05/01/2018,RED,Red Carpet,DOGS,126
05/01/2018,REN,Renfrew,CATS,296
05/01/2018,REN,Renfrew,DOGS,544
05/01/2018,RIC,Richmond,CATS,160
05/01/2018,RIC,Richmond,DOGS,458
05/01/2018,RID,Rideau Park,CATS,16
05/01/2018,RID,Rideau Park,DOGS,66
05/01/2018,RIV,Riverbend,CATS,415
05/01/2018,RIV,Riverbend,DOGS,1176
05/01/2018,ROC,Rocky Ridge,CATS,226
05/01/2018,ROC,Rocky Ridge,DOGS,634
05/01/2018,RDL,Rosedale,CATS,61
05/01/2018,RDL,Rosedale,DOGS,156
05/01/2018,RMT,Rosemont,CATS,51
05/01/2018,RMT,Rosemont,DOGS,100
05/01/2018,RCK,Rosscarrock,CATS,99
05/01/2018,RCK,Rosscarrock,DOGS,175
05/01/2018,ROX,Roxboro,CATS,13
05/01/2018,ROX,Roxboro,DOGS,50
05/01/2018,ROY,Royal Oak,CATS,277
05/01/2018,ROY,Royal Oak,DOGS,781
05/01/2018,RYV,Royal Vista,CATS,0
05/01/2018,RYV,Royal Vista,DOGS,0
05/01/2018,RUN,Rundle,CATS,239
05/01/2018,RUN,Rundle,DOGS,515
05/01/2018,RUT,Rutland Park,CATS,128
05/01/2018,RUT,Rutland Park,DOGS,194
05/01/2018,SRI,Saddle Ridge Industrial,CATS,0
05/01/2018,SRI,Saddle Ridge Industrial,DOGS,3
05/01/2018,SAD,Saddle Ridge,CATS,101
05/01/2018,SAD,Saddle Ridge,DOGS,321
05/01/2018,SGH,Sage Hill,CATS,128
05/01/2018,SAN,Sandstone Valley,CATS,133
05/01/2018,SAN,Sandstone Valley,DOGS,418
05/01/2018,SCA,Scarboro,CATS,30
05/01/2018,SCA,Scarboro,DOGS,93
05/01/2018,SSW,Scarboro/ Sunalta West,CATS,10
05/01/2018,SSW,Scarboro/ Sunalta West,DOGS,50
05/01/2018,SCE,Scenic Acres,CATS,246
05/01/2018,SCE,Scenic Acres,DOGS,810
05/01/2018,S23,Section 23,CATS,0
05/01/2018,S23,Section 23,DOGS,0
05/01/2018,SET,Seton,CATS,0
05/01/2018,SET,Seton,DOGS,0
05/01/2018,SHG,Shaganappi,CATS,56
05/01/2018,SHG,Shaganappi,DOGS,129
05/01/2018,SHS,Shawnee Slopes,CATS,39
05/01/2018,SHS,Shawnee Slopes,DOGS,131
05/01/2018,SHN,Shawnessy,CATS,337
05/01/2018,SHN,Shawnessy,DOGS,826
05/01/2018,SHI,Shepard Industrial,CATS,24
05/01/2018,SHI,Shepard Industrial,DOGS,32
05/01/2018,SHW,Sherwood,CATS,55
05/01/2018,SHW,Sherwood,DOGS,176
05/01/2018,SIG,Signal Hill,CATS,343
05/01/2018,SIG,Signal Hill,DOGS,988
05/01/2018,SIL,Silver Springs,CATS,339
05/01/2018,SIL,Silver Springs,DOGS,904
05/01/2018,SVO,Silverado,CATS,178
05/01/2018,SVO,Silverado,DOGS,526
05/01/2018,SKE,Skyline East,CATS,0
05/01/2018,SKE,Skyline East,DOGS,0
05/01/2018,SKW,Skyline West,CATS,2
05/01/2018,SKW,Skyline West,DOGS,0
05/01/2018,SKR,Skyview Ranch,CATS,157
05/01/2018,SKR,Skyview Ranch,DOGS,371
05/01/2018,SOM,Somerset,CATS,266
05/01/2018,SOM,Somerset,DOGS,634
05/01/2018,SAW,South Airways,CATS,0
05/01/2018,SAW,South Airways,DOGS,1
05/01/2018,SOC,South Calgary,CATS,130
05/01/2018,SOC,South Calgary,DOGS,360
05/01/2018,SFH,South Foothills,CATS,0
05/01/2018,SFH,South Foothills,DOGS,3
05/01/2018,SOV,Southview,CATS,78
05/01/2018,SOV,Southview,DOGS,202
05/01/2018,SOW,Southwood,CATS,287
05/01/2018,SOW,Southwood,DOGS,532
05/01/2018,SPH,Springbank Hill,CATS,203
05/01/2018,SPH,Springbank Hill,DOGS,661
05/01/2018,SPR,Spruce Cliff,CATS,160
05/01/2018,SPR,Spruce Cliff,DOGS,255
05/01/2018,STA,St. Andrews Heights,CATS,38
05/01/2018,STA,St. Andrews Heights,DOGS,88
05/01/2018,STD,Starfield,CATS,0
05/01/2018,STD,Starfield,DOGS,0
05/01/2018,ST1,Stoney 1,CATS,0
05/01/2018,ST1,Stoney 1,DOGS,0
05/01/2018,ST2,Stoney 2,CATS,0
05/01/2018,ST2,Stoney 2,DOGS,0
05/01/2018,ST3,Stoney 3,CATS,0
05/01/2018,ST3,Stoney 3,DOGS,0
05/01/2018,ST4,Stoney 4,CATS,0
05/01/2018,ST4,Stoney 4,DOGS,0
05/01/2018,STR,Strathcona Park,CATS,203
05/01/2018,STR,Strathcona Park,DOGS,646
05/01/2018,SNA,Sunalta,CATS,107
05/01/2018,SNA,Sunalta,DOGS,127
05/01/2018,SDC,Sundance,CATS,375
05/01/2018,SDC,Sundance,DOGS,1135
05/01/2018,SSD,Sunnyside,CATS,149
05/01/2018,SSD,Sunnyside,DOGS,218
05/01/2018,SUN,Sunridge,CATS,3
05/01/2018,SUN,Sunridge,DOGS,4
05/01/2018,TAR,Taradale,CATS,148
05/01/2018,TAR,Taradale,DOGS,398
05/01/2018,TEM,Temple,CATS,305
05/01/2018,TEM,Temple,DOGS,870
05/01/2018,THO,Thorncliffe,CATS,342
05/01/2018,THO,Thorncliffe,DOGS,764
05/01/2018,TUS,Tuscany,CATS,574
05/01/2018,TUS,Tuscany,DOGS,1810
05/01/2018,TUX,Tuxedo Park,CATS,166
05/01/2018,TUX,Tuxedo Park,DOGS,361
05/01/2018,UNI,University Heights,CATS,93
05/01/2018,UNI,University Heights,DOGS,138
05/01/2018,UOC,University Of Calgary,CATS,0
05/01/2018,UOC,University Of Calgary,DOGS,0
05/01/2018,UMR,Upper Mount Royal,CATS,101
05/01/2018,UMR,Upper Mount Royal,DOGS,303
05/01/2018,VAL,Valley Ridge,CATS,159
05/01/2018,VAL,Valley Ridge,DOGS,604
05/01/2018,VAF,Valleyfield,CATS,0
05/01/2018,VAF,Valleyfield,DOGS,2
05/01/2018,VAR,Varsity,CATS,351
05/01/2018,VAR,Varsity,DOGS,783
05/01/2018,VIS,Vista Heights,CATS,75
05/01/2018,VIS,Vista Heights,DOGS,148
05/01/2018,WAL,Walden,CATS,101
05/01/2018,WAL,Walden,DOGS,343
05/01/2018,WHL,West Hillhurst,CATS,196
05/01/2018,WHL,West Hillhurst,DOGS,568
05/01/2018,WSP,West Springs,CATS,186
05/01/2018,WSP,West Springs,DOGS,741
05/01/2018,WGT,Westgate,CATS,118
05/01/2018,WGT,Westgate,DOGS,271
05/01/2018,WES,Westwinds,CATS,0
05/01/2018,WES,Westwinds,DOGS,0
05/01/2018,WHI,Whitehorn,CATS,245
05/01/2018,WHI,Whitehorn,DOGS,551
05/01/2018,WLD,Wildwood,CATS,107
05/01/2018,WLD,Wildwood,DOGS,351
05/01/2018,WIL,Willow Park,CATS,188
05/01/2018,WIL,Willow Park,DOGS,469
05/01/2018,WND,Windsor Park,CATS,124
05/01/2018,WND,Windsor Park,DOGS,211
05/01/2018,WIN,Winston Heights/Mountview,CATS,132
05/01/2018,WIN,Winston Heights/Mountview,DOGS,314
05/01/2018,WBN,Woodbine,CATS,397
05/01/2018,WBN,Woodbine,DOGS,958
05/01/2018,WOO,Woodlands,CATS,243
05/01/2018,WOO,Woodlands,DOGS,541
06/01/2018,ABB,Abbeydale,CATS,229
06/01/2018,ABB,Abbeydale,DOGS,565
06/01/2018,ACA,Acadia,CATS,466
06/01/2018,ACA,Acadia,DOGS,843
06/01/2018,ALB,Albert Park/Radisson Heights,CATS,187
06/01/2018,ALB,Albert Park/Radisson Heights,DOGS,299
06/01/2018,ALT,Altadore,CATS,210
06/01/2018,ALT,Altadore,DOGS,854
06/01/2018,AYB,Alyth/Bonnybrook,CATS,10
06/01/2018,AYB,Alyth/Bonnybrook,DOGS,4
06/01/2018,APP,Applewood Park,CATS,124
06/01/2018,APP,Applewood Park,DOGS,262
06/01/2018,ARB,Arbour Lake,CATS,291
06/01/2018,ARB,Arbour Lake,DOGS,723
06/01/2018,ASP,Aspen Woods,CATS,109
06/01/2018,ASP,Aspen Woods,DOGS,540
06/01/2018,AUB,Auburn Bay,CATS,344
06/01/2018,AUB,Auburn Bay,DOGS,1381
06/01/2018,ABP,Aurora Business Park,CATS,0
06/01/2018,ABP,Aurora Business Park,DOGS,0
06/01/2018,BNF,Banff Trail,CATS,107
06/01/2018,BNF,Banff Trail,DOGS,230
06/01/2018,BNK,Bankview,CATS,203
06/01/2018,BNK,Bankview,DOGS,324
06/01/2018,BYV,Bayview,CATS,18
06/01/2018,BYV,Bayview,DOGS,88
06/01/2018,BED,Beddington Heights,CATS,408
06/01/2018,BED,Beddington Heights,DOGS,1052
06/01/2018,BEL,Bel-Aire,CATS,5
06/01/2018,BEL,Bel-Aire,DOGS,64
06/01/2018,BLN,Beltline,CATS,581
06/01/2018,BLN,Beltline,DOGS,867
06/01/2018,BDO,Bonavista Downs,CATS,49
06/01/2018,BDO,Bonavista Downs,DOGS,147
06/01/2018,BOW,Bowness,CATS,527
06/01/2018,BOW,Bowness,DOGS,1279
06/01/2018,BRA,Braeside,CATS,309
06/01/2018,BRA,Braeside,DOGS,623
06/01/2018,BRE,Brentwood,CATS,347
06/01/2018,BRE,Brentwood,DOGS,737
06/01/2018,BRD,Bridgeland/Riverside,CATS,166
06/01/2018,BRD,Bridgeland/Riverside,DOGS,404
06/01/2018,BRI,Bridlewood,CATS,296
06/01/2018,BRI,Bridlewood,DOGS,803
06/01/2018,BRT,Britannia,CATS,14
06/01/2018,BRT,Britannia,DOGS,106
06/01/2018,BUR,Burns Industrial,CATS,0
06/01/2018,BUR,Burns Industrial,DOGS,0
06/01/2018,CIA,Calgary International Airport,CATS,0
06/01/2018,CIA,Calgary International Airport,DOGS,0
06/01/2018,CAM,Cambrian Heights,CATS,69
06/01/2018,CAM,Cambrian Heights,DOGS,215
06/01/2018,CAN,Canyon Meadows,CATS,363
06/01/2018,CAN,Canyon Meadows,DOGS,802
06/01/2018,CAP,Capitol Hill,CATS,136
06/01/2018,CAP,Capitol Hill,DOGS,274
06/01/2018,CAS,Castleridge,CATS,100
06/01/2018,CAS,Castleridge,DOGS,320
06/01/2018,CED,Cedarbrae,CATS,315
06/01/2018,CED,Cedarbrae,DOGS,626
06/01/2018,CHA,Chaparral,CATS,364
06/01/2018,CHA,Chaparral,DOGS,1375
06/01/2018,CHW,Charleswood,CATS,145
06/01/2018,CHW,Charleswood,DOGS,337
06/01/2018,CHN,Chinatown,CATS,3
06/01/2018,CHN,Chinatown,DOGS,22
06/01/2018,CHK,Chinook Park,CATS,49
06/01/2018,CHK,Chinook Park,DOGS,164
06/01/2018,CHR,Christie Park,CATS,33
06/01/2018,CHR,Christie Park,DOGS,138
06/01/2018,CIT,Citadel,CATS,269
06/01/2018,CIT,Citadel,DOGS,831
06/01/2018,CLI,Cliff Bungalow,CATS,59
06/01/2018,CLI,Cliff Bungalow,DOGS,78
06/01/2018,COA,Coach Hill,CATS,135
06/01/2018,COA,Coach Hill,DOGS,294
06/01/2018,COL,Collingwood,CATS,72
06/01/2018,COL,Collingwood,DOGS,254
06/01/2018,CPF,Copperfield,CATS,450
06/01/2018,CPF,Copperfield,DOGS,1183
06/01/2018,COR,Coral Springs,CATS,50
06/01/2018,COR,Coral Springs,DOGS,216
06/01/2018,CGR,Cougar Ridge,CATS,156
06/01/2018,CGR,Cougar Ridge,DOGS,505
06/01/2018,CHV,Country Hills Village,CATS,77
06/01/2018,CHV,Country Hills Village,DOGS,85
06/01/2018,COU,Country Hills,CATS,99
06/01/2018,COU,Country Hills,DOGS,237
06/01/2018,COV,Coventry Hills,CATS,500
06/01/2018,COV,Coventry Hills,DOGS,1444
06/01/2018,CRA,Cranston,CATS,517
06/01/2018,CRA,Cranston,DOGS,1811
06/01/2018,CRE,Crescent Heights,CATS,205
06/01/2018,CRE,Crescent Heights,DOGS,404
06/01/2018,CRM,Crestmont,CATS,27
06/01/2018,CRM,Crestmont,DOGS,138
06/01/2018,CUR,Currie Barracks,CATS,9
06/01/2018,CUR,Currie Barracks,DOGS,15
06/01/2018,DAL,Dalhousie,CATS,262
06/01/2018,DAL,Dalhousie,DOGS,608
06/01/2018,DRG,Deer Ridge,CATS,198
06/01/2018,DRG,Deer Ridge,DOGS,511
06/01/2018,DRN,Deer Run,CATS,263
06/01/2018,DRN,Deer Run,DOGS,631
06/01/2018,DBC,Deerfoot Business Centre,CATS,0
06/01/2018,DBC,Deerfoot Business Centre,DOGS,20
06/01/2018,DIA,Diamond Cove,CATS,17
06/01/2018,DIA,Diamond Cove,DOGS,70
06/01/2018,DIS,Discovery Ridge,CATS,121
06/01/2018,DIS,Discovery Ridge,DOGS,389
06/01/2018,DDG,Douglasdale/Glen,CATS,457
06/01/2018,DDG,Douglasdale/Glen,DOGS,1351
06/01/2018,DOV,Dover,CATS,441
06/01/2018,DOV,Dover,DOGS,950
06/01/2018,DNC,Downtown Commercial Core,CATS,120
06/01/2018,DNC,Downtown Commercial Core,DOGS,84
06/01/2018,DNE,Downtown East Village,CATS,44
06/01/2018,DNE,Downtown East Village,DOGS,69
06/01/2018,DNW,Downtown West End,CATS,33
06/01/2018,DNW,Downtown West End,DOGS,45
06/01/2018,EAG,Eagle Ridge,CATS,9
06/01/2018,EAG,Eagle Ridge,DOGS,38
06/01/2018,EFV,East Fairview Industrial,CATS,0
06/01/2018,EFV,East Fairview Industrial,DOGS,0
06/01/2018,ESH,East Shepard Industrial,CATS,2
06/01/2018,ESH,East Shepard Industrial,DOGS,18
06/01/2018,EFI,Eastfield,CATS,0
06/01/2018,EFI,Eastfield,DOGS,2
06/01/2018,EAU,Eau Claire,CATS,19
06/01/2018,EAU,Eau Claire,DOGS,34
06/01/2018,EDG,Edgemont,CATS,314
06/01/2018,EDG,Edgemont,DOGS,997
06/01/2018,EPK,Elbow Park,CATS,88
06/01/2018,EPK,Elbow Park,DOGS,383
06/01/2018,EYA,Elboya,CATS,53
06/01/2018,EYA,Elboya,DOGS,192
06/01/2018,ERI,Erin Woods,CATS,274
06/01/2018,ERI,Erin Woods,DOGS,561
06/01/2018,ERL,Erlton,CATS,43
06/01/2018,ERL,Erlton,DOGS,86
06/01/2018,EVN,Evanston,CATS,261
06/01/2018,EVN,Evanston,DOGS,1053
06/01/2018,EVE,Evergreen,CATS,489
06/01/2018,EVE,Evergreen,DOGS,1354
06/01/2018,FVI,Fairview Industrial,CATS,1
06/01/2018,FVI,Fairview Industrial,DOGS,3
06/01/2018,FAI,Fairview,CATS,164
06/01/2018,FAI,Fairview,DOGS,403
06/01/2018,FAL,Falconridge,CATS,282
06/01/2018,FAL,Falconridge,DOGS,625
06/01/2018,FHI,Foothills,CATS,1
06/01/2018,FHI,Foothills,DOGS,83
06/01/2018,FHT,Forest Heights,CATS,154
06/01/2018,FHT,Forest Heights,DOGS,368
06/01/2018,FLI,Forest Lawn Industrial,CATS,7
06/01/2018,FLI,Forest Lawn Industrial,DOGS,18
06/01/2018,FLN,Forest Lawn,CATS,256
06/01/2018,FLN,Forest Lawn,DOGS,511
06/01/2018,GAW,Garrison Woods,CATS,49
06/01/2018,GAW,Garrison Woods,DOGS,188
06/01/2018,GLA,Glamorgan,CATS,300
06/01/2018,GLA,Glamorgan,DOGS,509
06/01/2018,GBK,Glenbrook,CATS,249
06/01/2018,GBK,Glenbrook,DOGS,488
06/01/2018,GDL,Glendale,CATS,104
06/01/2018,GDL,Glendale,DOGS,292
06/01/2018,GBP,Glendeer Business Park,CATS,0
06/01/2018,GBP,Glendeer Business Park,DOGS,0
06/01/2018,GTI,Golden Triangle,CATS,0
06/01/2018,GTI,Golden Triangle,DOGS,0
06/01/2018,GPI,Great Plains,CATS,0
06/01/2018,GPI,Great Plains,DOGS,0
06/01/2018,GRI,Greenview Industrial Park,CATS,2
06/01/2018,GRI,Greenview Industrial Park,DOGS,4
06/01/2018,GRV,Greenview,CATS,101
06/01/2018,GRV,Greenview,DOGS,97
06/01/2018,GRE,Greenwood/Greenbriar,CATS,87
06/01/2018,GRE,Greenwood/Greenbriar,DOGS,136
06/01/2018,HAM,Hamptons,CATS,79
06/01/2018,HAM,Hamptons,DOGS,335
06/01/2018,HAR,Harvest Hills,CATS,215
06/01/2018,HAR,Harvest Hills,DOGS,665
06/01/2018,HAW,Hawkwood,CATS,275
06/01/2018,HAW,Hawkwood,DOGS,804
06/01/2018,HAY,Haysboro,CATS,299
06/01/2018,HAY,Haysboro,DOGS,622
06/01/2018,HID,Hidden Valley,CATS,363
06/01/2018,HID,Hidden Valley,DOGS,1070
06/01/2018,HIF,Highfield,CATS,0
06/01/2018,HIF,Highfield,DOGS,0
06/01/2018,HPK,Highland Park,CATS,132
06/01/2018,HPK,Highland Park,DOGS,261
06/01/2018,HIW,Highwood,CATS,85
06/01/2018,HIW,Highwood,DOGS,227
06/01/2018,HIL,Hillhurst,CATS,181
06/01/2018,HIL,Hillhurst,DOGS,389
06/01/2018,HOR,Horizon,CATS,0
06/01/2018,HOR,Horizon,DOGS,0
